Campaign ID,Campaign Name,Prospect Status,Account ID,Account Name,domain,Country,Prospect ID,Opt-In,Opt-In Source,Opt-In Timestamp,Opt-Out Timestamp,Job Title,Prospect Source,opt_in_flag,opt_out_flag
FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,No Show,0014M0000TxFw8VQAT,Solaris Corporation,solariscorporation.biz,ITA,0034M0000sMy5NbQAJ,Yes,referral program,2023-10-25 06:11:00,,"Director, Data Analytics Activities",Trade Show,1,0
FY23-Q3-global-PROD461-end_of_summer_clearance,End of Summer Clearance,Attended,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000reZpA7QAI,Yes,online contest entry,2023-10-25 06:11:00,,Business Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,No Show,0014M0000F1o6QgQAJ,Pegasus Solutions,pegasussolutions.net,USA,0034M0000jnjsXnQAI,Yes,referral program,2023-10-25 06:11:00,,Draft Coolers Cleaning Data Analysis,Advertisement,1,0
FY23-Q3-global-PROD461-autumn_blowout_sale,Autumn Blowout Sale,No Show,0014M0000Ry0LPOQA19,Saturn Enterprises,saturnenterprises.org,USA,0034M0000rpVfYMQAZ,Yes,referral program,2023-10-25 06:11:00,,Business Intelligence Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,No Show,0014M0000k4RUwvQAN,Quantum Dynamics,quantumdyn.info,DEU,0034M0000r05yYwQAI,Yes,,2023-10-23 06:11:00,,"Manager, PPM Analytics & Tools",Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_sale,Summer Clearance Sale,No Show,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000b6yVoIQAV,Yes,online purchase,2023-10-23 06:11:00,,Performance & Integration Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,Registered,0014M0000ZxU4HfQAL,Silverstone Innovations,silverstoneinnovations.net,GBR,0034M0000wBVzT7QAL,Yes,online purchase,2023-10-23 06:11:00,,Application System Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000Mi6XelQAF,Eclipse Technologies,eclipsetechnologies.biz,USA,0034M0000lXs9PKQAY,Yes,website form,2023-10-23 06:11:00,,"Chief Information Officer, Virtual & Business Analyst & Project Manager",Advertisement,1,0
FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,No Show,0014M0000T1fw5LQAR,Elite Systems Inc.,elitesysinc.biz,BRA,0034M0000qnB0vUQAV,Yes,,2023-10-23 06:11:00,,Drill Analysis & Dbos Engineer,Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,No Show,0014M0000HV1I3QQAT,Titan Technologies,titantechnologies.net,MEX,0034M0000qDd1CvQAJ,Yes,online purchase,2023-10-23 06:11:00,,Senior Businesses Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,No Show,0014M0000y1i1EQQAY,Polaris Innovations,polarisinnovations.org,USA,0034M0000kLJSRfQAX,Yes,website form,2023-10-21 06:11:00,,Lead Data Analytics Programmer,Advertisement,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000mfyJbZQAY,Bluebird Innovations,bluebirdinnovations.net,MEX,0034M0000pJSImxQAL,Yes,website form,2023-10-21 06:11:00,,Social Media,Advertisement,1,0
FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,Attended,0014M0000XfxzVbQAJ,Nova Enterprises,novaenterprises.net,IND,0034M0000pKP1iEQAX,Yes,,2023-10-21 06:11:00,,Time and Attendance Senior Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,No Show,0014M0000FftR9BQAV,Nova Dynamics,novadynamics.info,MEX,0034M0000rLKmgyQAD,Yes,,2023-10-21 06:11:00,,Financial Planning & Analysis Specialist,Referral,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,No Show,0014M0000QcfBr7QAJ,Orion Dynamics,oriondynamics.biz,USA,0034M0000q4UuvDQAZ,Yes,online purchase,2023-10-21 06:11:00,,"Global Senior VP, Data, Analytics & Revenue Management",Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,Attended,0014M0000Wnj8WrQAJ,Astral Solutions,astralsolutions.net,IND,0034M0000p8bjbmQAI,Yes,online purchase,2023-10-21 06:11:00,,Worldwide Field Strategy & Operations Sales Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,Attended,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000gITnCtQAV,Yes,social media campaign,2023-10-19 06:11:00,,IT Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,No Show,0014M0000XfxzVbQAJ,Nova Enterprises,novaenterprises.net,IND,0034M0000qzakztQAZ,Yes,event registration,2023-10-19 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,No Show,0014M0000ayS5yeQAB,Skyline Solutions,skylinesolutions.org,GBR,0034M0000vaqfJyQAI,Yes,newsletter subscription,2023-10-19 06:11:00,,Data Processing Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_festival_sale,Fall Festival Sale,Registered,0014M0000RdTXmeQAH,Stellar Solutions,stellarsolutions.org,FRA,0034M0000pC8H1LQAV,Yes,social media campaign,2023-10-19 06:11:00,,"Sr. General Manager - Compensation , HR Policies, HRIS and Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,Attended,0014M0000QcfBr7QAJ,Orion Dynamics,oriondynamics.biz,USA,0034M0000tEmNnqQAF,Yes,social media campaign,2023-10-19 06:11:00,,"Director, Md Compensation & Analytics",Trade Show,1,0
FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,Attended,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000o2nvRzQAI,Yes,event registration,2023-10-19 06:11:00,,Technology Support Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-year_end_clearance,Year End Clearance,Registered,0014M0000ExwOU5QAL,Solaris Innovations,solarisinnovations.org,ESP,0034M0000qLZTZ6QAX,Yes,social media campaign,2023-10-17 06:11:00,,"Senior Business Analyst, Global IT",Advertisement,1,0
FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,No Show,0014M0000IZJZKtQAX,Vertex Corporation,vertexcorp.net,JPN,0034M0000p5R2meQAJ,Yes,event registration,2023-10-17 06:11:00,,Lead IT Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,No Show,0014M0000T1fw5LQAR,Elite Systems Inc.,elitesysinc.biz,BRA,0034M0000mgtvzUQAQ,Yes,social media campaign,2023-10-17 06:11:00,,Application Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-springtime_sale,Springtime Sale,Registered,0014M0000mj44DgQAI,Silver Oak Enterprises,silveroakent.biz,ARGENTINA,0034M0000oQruoPQAZ,Yes,event registration,2023-10-17 06:11:00,,"Manager, Decision Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-fall_harvest_sale,Fall Harvest Sale,No Show,0014M0000C3Gz3EQAT,Blue Sky Solutions,blueskysolutions.org,CAN,0034M0000mUmyxKQAR,Yes,social media campaign,2023-10-17 06:11:00,,Web Analytics Manager,Advertisement,1,0
FY23-Q3-global-PROD461-fall_festival_special,Fall Festival Special,No Show,0014M0000WoxXbvQAJ,Infinity Solutions,infinitysolutions.net,USA,0034M0000tL5AkmQAF,Yes,newsletter subscription,2023-10-17 06:11:00,,Senior Quality Assurance Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,No Show,0014M0000T1fw5LQAR,Elite Systems Inc.,elitesysinc.biz,BRA,0034M0000qVvUW4QAZ,Yes,online purchase,2023-10-15 06:11:00,,IT Service Desk Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_discounts,Back to School Discounts,Registered,0014M0000C3Gz3EQAT,Blue Sky Solutions,blueskysolutions.org,CAN,0034M0000uxChlsQAC,Yes,website form,2023-10-15 06:11:00,,Senior Retail Programs Contract Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fever_special,Fall Fever Special,No Show,0014M0000WoxXbvQAJ,Infinity Solutions,infinitysolutions.net,USA,0034M0000oIUC49QAH,Yes,online purchase,2023-10-15 06:11:00,,Client Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-fall_clearance,Fall Clearance,Attended,0014M0000PHi1oQAD,Cygnus Solutions,cygnussolutions.net,GBR,0034M0000r1N1MsQAJ,Yes,online purchase,2023-10-15 06:11:00,,Information Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_showdown,Summer Showdown,Registered,0014M0000bduD7mQAE,Bluebird Technologies,bluebirdtech.net,CAN,0034M0000Sh9V6FQAV,Yes,,2023-10-15 06:11:00,,"Client Strategy, Ion Analytics Head",Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,No Show,0014M0000BhE6DqQAL,Aquarius Systems,aquariussystems.biz,CAN,0034M0000rVQsNtQAJ,Yes,website form,2023-10-15 06:11:00,,Senior Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_madness,Cyber Monday Madness,No Show,0014M0000pUS9gqQAD,Vertex Corporation,vertexcorporation.biz,BRA,0034M0000o9uxRkQAI,Yes,website form,2023-10-13 06:11:00,,Application Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_sales_bonanza,Spring Sales Bonanza,Attended,0014M0000DkP01UQAZ,Apex Innovations,apexinnov.com,USA,0034M0000VW3wprQAB,Yes,online purchase,2023-10-13 06:11:00,,"Vice President, Finance Financial Planning Analysis Credit Cards & Unsecured Lending (US)",Trade Show,1,0
FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,No Show,0014M0000mj44DgQAI,Silver Oak Enterprises,silveroakent.biz,ARGENTINA,0034M0000kog3sYQAQ,Yes,,2023-10-13 06:11:00,,Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_savings_event,Winter Savings Event,No Show,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000nh1x5rQAI,Yes,,2023-10-13 06:11:00,,Business Analysis,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_haunt,Halloween Haunt,No Show,0014M0000TxFw8VQAT,Solaris Corporation,solariscorporation.biz,ITA,0034M0000q3BhJsQAJ,Yes,,2023-10-13 06:11:00,,Application Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,No Show,0014M0000f7hC3ZQAU,Phoenix Dynamics,phoenixdyn.biz,BRA,0034M0000n8mxnuQAI,Yes,website form,2023-10-13 06:11:00,,Senior Bus Operations Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,No Show,0014M0000Ry0LPOQA14,Saturn Enterprises,saturnenterprises.org,USA,0034M0000qNbGmaQAJ,Yes,online purchase,2023-10-13 06:11:00,,Digital Content Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_fall_clearance,Annual Fall Clearance,Registered,0014M0000HCVQJZQA13,Cygnus Solutions,cygnussolutions.org,ESP,0034M0000nFTNe7QAL,Yes,newsletter subscription,2023-10-11 06:11:00,,Lead Analyst - Business,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,No Show,0014M0000ZC9WpeQAD,Galaxy Technologies,galaxytechnologies.net,GBR,0034M0000q9qUw4QAJ,Yes,social media campaign,2023-10-11 06:11:00,,Security Analyst,Referral,1,0
FY23-Q3-global-PROD461-fall_fever_special,Fall Fever Special,No Show,0014M0000DkP01UQAZ,Apex Innovations,apexinnov.com,USA,0034M0000m94A7tQAJ,Yes,social media campaign,2023-10-11 06:11:00,,Business Intelligence Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_showdown,Summer Showdown,Registered,0014M0000bduD7mQAE,Bluebird Technologies,bluebirdtech.net,CAN,0034M0000SyjFbXQAX,Yes,newsletter subscription,2023-10-11 06:11:00,,"Manager, Operational Reporting & Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-fall_clearance,Fall Clearance,Attended,0014M0000kYyeJhQAJ,Hyperion Enterprises,hyperionenterprises.biz,USA,0034M0000rYi4pTQAZ,Yes,social media campaign,2023-10-11 06:11:00,,Senior Software Analyst & Developer (Software & Technology Communication),Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_discounts,Back to School Discounts,Registered,0014M0000C3Gz3EQAT,Blue Sky Solutions,blueskysolutions.org,CAN,0034M0000jb3K4GQAZ,Yes,newsletter subscription,2023-10-11 06:11:00,,"Senior Credit Analyst & Senior VP, Apex Credit Partners Llc A Jefferies Subsidiary",Trade Show,1,0
FY23-Q3-global-PROD461-spring_fling_savings,Spring Fling Savings,No Show,0014M0000pUS9gqQAD,Vertex Corporation,vertexcorporation.biz,BRA,0034M0000L3RXepQAL,Yes,newsletter subscription,2023-10-09 06:11:00,,"Vice President, Deployment, Quality & Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-spring_flower_sale,Spring Flower Sale,No Show,0014M0000DkP01UQAZ,Apex Innovations,apexinnov.com,USA,0034M0000qxVY1JQAX,Yes,social media campaign,2023-10-09 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,No Show,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000p9eNdmQAI,Yes,event registration,2023-10-09 06:11:00,,Sr. Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,Attended,0014M0000mWwbZ7QAJ,Elysium Innovations,elysiuminnovations.net,USA,0034M0000nVYgjrQAD,Yes,social media campaign,2023-10-09 06:11:00,,Control Tower System Senior Technical Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000F1o6QgQAJ,Pegasus Solutions,pegasussolutions.net,USA,0034M0000oNx1kVQAZ,Yes,social media campaign,2023-10-09 06:11:00,,"""Business Analyst & Supervisor, Reporting""",Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,Responded,0014M0000BhE6DqQAL,Aquarius Systems,aquariussystems.biz,CAN,0034M0000qMhXjTQAV,Yes,newsletter subscription,2023-10-09 06:11:00,,"Senior Director and Data & analytics Solutioning Head, Europe",Advertisement,1,0
FY23-Q3-global-PROD461-holiday_sale_extravaganza,Holiday Sale Extravaganza,No Show,0014M0000y1i1EQQAY,Polaris Innovations,polarisinnovations.org,USA,0034M0000f6vRf7QAJ,Yes,social media campaign,2023-10-07 06:11:00,,Consumer Financial Protection Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,Responded,0014M0000f7hC3ZQAU,Phoenix Dynamics,phoenixdyn.biz,BRA,0034M0000hEjiqNQAZ,Yes,social media campaign,2023-10-07 06:11:00,,IT Application Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,No Show,0014M0000mj44DgQAI,Silver Oak Enterprises,silveroakent.biz,ARGENTINA,0034M0000wQU9W1QAL,Yes,newsletter subscription,2023-10-07 06:11:00,,Technology Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_spectacular,Summer Spectacular,Attended,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000eLklMDQAZ,Yes,social media campaign,2023-10-07 06:11:00,,IT Business Analyst III,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,No Show,0014M0000UsZgoUQAT,Proxima Technologies,proximatech.org,IND,0034M0000qDRB0JQAX,Yes,event registration,2023-10-07 06:11:00,,Senior Analyst - Business,Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_sale,Summer Clearance Sale,No Show,0014M0000WoxXbvQAJ,Infinity Solutions,infinitysolutions.net,USA,0034M0000yfQgr7QAC,Yes,newsletter subscription,2023-10-07 06:11:00,,IT Bus Senior Principal & Systems Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,No Show,0014M0000R1GxmIQAF,Spectrum Enterprises,spectrumenterprises.org,CAN,0034M0000qoy5c0QAJ,Yes,event registration,2023-10-07 06:11:00,,Business Intelligence Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_fling_savings,Spring Fling Savings,No Show,0014M0000F1o6QgQAJ,Pegasus Solutions,pegasussolutions.net,USA,0034M0000dJ5jgDQAZ,Yes,online purchase,2023-10-05 06:11:00,,Computer Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,No Show,0014M0000TxFw8VQAT,Solaris Corporation,solariscorporation.biz,ITA,0034M0000oRtRd4QAJ,Yes,,2023-10-05 06:11:00,,Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,No Show,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000psh0qhQAI,Yes,website form,2023-10-05 06:11:00,,Network Operations Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000iqRksQQAT,Nimbus Innovations,nimbusinnovations.org,CAN,0034M0000rE22dbQAJ,Yes,,2023-10-05 06:11:00,,System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_flower_sale,Spring Flower Sale,No Show,0014M0000mXuCYxQAN,Alpha Innovations,alphainnov.biz,ITA,0034M0000kCix2eQAB,Yes,,2023-10-05 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,Responded,0014M0000BhE6DqQAL,Aquarius Systems,aquariussystems.biz,CAN,0034M0000q4KjQuQAJ,Yes,online purchase,2023-10-05 06:11:00,,Analyst - Data,Advertisement,1,0
FY23-Q3-global-PROD461-fall_favorites_discounts,Fall Favorites Discounts,Responded,0014M0000Gf3ZCQQA1,Zenith Corporation,zenithcorporation.biz,DEU,0034M0000nX6KroQAF,Yes,online purchase,2023-10-05 06:11:00,,Head Of Advanced Analytics - Global Commercial Excellence (ZF Aftermarket),Advertisement,1,0
FY23-Q3-global-PROD461-spring_sales_bonanza,Spring Sales Bonanza,Responded,0014M0000ExwOU5QAL,Solaris Innovations,solarisinnovations.org,ESP,0034M0000xd7J0BQAU,Yes,newsletter subscription,2023-10-03 06:11:00,,Revenue Operations Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000qrW6F0QAI,Yes,newsletter subscription,2023-10-03 06:11:00,,System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_madness,Cyber Monday Madness,No Show,0014M0000pUS9gqQAD,Vertex Corporation,vertexcorporation.biz,BRA,0034M0000pYCoH8QAJ,Yes,event registration,2023-10-03 06:11:00,,Infrastructure analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,No Show,0014M0000BRcYV1QAL,Horizon Technologies,horizontech.biz,USA,0034M0000nSPp4VQAX,Yes,social media campaign,2023-10-03 06:11:00,,"""Director, Data Science & Analytics""",Trade Show,1,0
FY23-Q3-global-PROD461-winter_savings_event,Winter Savings Event,No Show,0014M0000HsLYfhQAH,Aurora Systems,aurorasystems.biz,USA,0034M0000qpb7SlQAI,Yes,social media campaign,2023-10-03 06:11:00,,"""Senior Director, Business Process Analysis""",Trade Show,1,0
FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,No Show,0014M0000IZJZKtQAX,Vertex Corporation,vertexcorp.net,JPN,0034M0000qzN7hUQAZ,Yes,event registration,2023-10-03 06:11:00,,"Senior Manager, Data Science & Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,No Show,0014M0000f7hC3ZQAU,Phoenix Dynamics,phoenixdyn.biz,BRA,0034M0000mvxbrUQAQ,Yes,social media campaign,2023-10-03 06:11:00,,System Engineer III - Global Data & Analytics Platform,Advertisement,1,0
FY23-Q3-global-PROD461-summer_showdown,Summer Showdown,Registered,0014M0000RdTXmeQAH,Stellar Solutions,stellarsolutions.org,FRA,0034M0000pDZ5OkQAJ,Yes,online contest entry,2023-10-01 06:11:00,,Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fever_special,Fall Fever Special,No Show,0014M0000ExwOU5QAL,Solaris Innovations,solarisinnovations.org,ESP,0034M0000nUahSsQAJ,Yes,referral program,2023-10-01 06:11:00,,Senior Infrastructure Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_clearance,Halloween Clearance,No Show,0014M0000BhE6DqQAL,Aquarius Systems,aquariussystems.biz,CAN,0034M0000oqYZaUQAZ,Yes,online contest entry,2023-10-01 06:11:00,,"""Senior Director, Client Analytics""",Advertisement,1,0
FY23-Q3-global-PROD461-fall_clearance,Fall Clearance,Attended,0014M0000PHi1oQAD,Cygnus Solutions,cygnussolutions.net,GBR,0034M0000q2F4hwQAJ,Yes,referral program,2023-10-01 06:11:00,,"""Director, Analytics & Insights""",Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_discounts,Back to School Discounts,Registered,0014M0000yOAtZxQAJ,Omega Innovations,omegainnovations.org,CHN,0034M0000nLE45gQAD,Yes,online contest entry,2023-10-01 06:11:00,,Data Engineering | Analytics | ML,Trade Show,1,0
FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,Registered,0014M0000GNNRu6QAH,Neptune Enterprises,neptuneenterprises.org,CHN,0034M0000qdUsOSQA0,Yes,referral program,2023-10-01 06:11:00,,Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_haunt,Halloween Haunt,No Show,0014M0000HCVQJZQA7,Cygnus Solutions,cygnussolutions.org,ESP,0034M0000n1RpDZQAZ,Yes,,2023-09-29 06:11:00,,"""Vice President, Analytics""",Advertisement,1,0
FY23-Q3-global-PROD461-year_end_clearance,Year End Clearance,Registered,0014M0000WoxXbvQAJ,Infinity Solutions,infinitysolutions.net,USA,0034M0000f8zPXwQAM,Yes,,2023-09-29 06:11:00,,Snr. Analytics Development Lead,Advertisement,1,0
FY23-Q3-global-PROD461-fall_festival_special,Fall Festival Special,No Show,0014M0000WoxXbvQAJ,Infinity Solutions,infinitysolutions.net,USA,0034M0000QEZtWSQA1,Yes,online purchase,2023-09-29 06:11:00,,Application Analyst,Referral,1,0
FY23-Q3-global-PROD461-springtime_sale,Springtime Sale,Registered,0014M0000iqRksQQAT,Nimbus Innovations,nimbusinnovations.org,CAN,0034M0000qqc8U8QAI,Yes,website form,2023-09-29 06:11:00,,Senior Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_harvest_sale,Fall Harvest Sale,No Show,0014M0000kYyeJhQAJ,Hyperion Enterprises,hyperionenterprises.biz,USA,0034M0000fupXq0QAI,Yes,,2023-09-29 06:11:00,,Campaign Management Senior Analyst,Advertisement,1,0
